chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr22	19553652	19554362	-	LINC00895	LINC00895	98	0.537963598	Simul
chr22	19701986	19712297	+	SEPT5-GP1BB	SEPT5-GP1BB	92	0.262859924	Simul
chr22	19744225	19771112	+	TBX1	TBX1	80	0.491283661	Simul
chr22	19775933	19842462	-	GNB1L	GNB1L	132	0.666560435	Simul
chr22	19833660	19842462	-	C22orf29	C22orf29	98	0.764620246	Simul
chr22	19863039	19929359	-	TXNRD2	TXNRD2	166	0.00817925143	Simul
chr22	19929262	19957498	+	COMT	COMT	133	0.000727432407	Simul
chr22	19951275	19951357	+	MIR4761	MIR4761	118	0.00080256071	Simul
chr22	19957401	20004309	-	ARVCF	ARVCF	147	0.00263578683	Simul
chr22	20004553	20053447	+	TANGO2	TANGO2	133	0.0086213037	Simul
chr22	20020661	20020743	+	MIR185	MIR185	87	0.0269340268	Simul
chr22	20067754	20099400	+	DGCR8	DGCR8	97	0.0943422176	Simul
chr22	20073268	20073356	+	MIR3618	MIR3618	69	0.138469828	Simul
chr22	20073580	20073665	+	MIR1306	MIR1306	69	0.138469828	Simul
chr22	20099388	20104818	-	TRMT2A	TRMT2A	82	0.0691125319	Simul
chr22	20105023	20114706	+	RANBP1	RANBP1	81	0.0245348544	Simul
chr22	20119363	20135530	+	ZDHHC8	ZDHHC8	101	0.0120581174	Simul
chr22	20136108	20137431	-	LOC388849	LOC388849	92	0.00803980668	Simul
chr22	20186252	20192441	-	LOC284865	LOC284865	106	0.00321860072	Simul
chr22	20193854	20196060	+	LINC00896	LINC00896	101	0.00480485274	Simul
chr22	20228937	20255816	-	RTN4R	RTN4R	76	0.0316737726	Simul
chr22	20236656	20236734	-	MIR1286	MIR1286	61	0.0511863918	Simul
chr22	20301760	20307628	-	DGCR6L	DGCR6L	18	0.166599502	Simul
chr22	20325589	20350461	+	LOC729444	LOC729444	18	0.166599502	Simul
chr22	20377668	20380440	+	TMEM191B	TMEM191B	1	0.035	Simul
chr22	20748404	20762753	+	ZNF74	ZNF74	66	0.000725536855	Simul
chr22	20778873	20792146	-	SCARF2	SCARF2	85	0.000563048238	Simul
chr22	20795805	20850170	-	KLHL22	KLHL22	112	0.000639501636	Simul
chr22	20861885	20941919	+	MED15	MED15	163	0.00336988557	Simul
chr22	21043842	21046009	+	POM121L4P	POM121L4P	53	0.31920814	Simul
chr22	21055401	21058891	+	TMEM191A	TMEM191A	51	0.350269415	Simul
chr22	21061978	21213100	-	PI4KA	PI4KA	148	0.358793044	Simul
chr22	21128382	21142008	+	SERPIND1	SERPIND1	82	0.346956848	Simul
chr22	21213291	21245501	+	SNAP29	SNAP29	80	0.375926557	Simul
chr22	21271713	21308037	+	CRKL	CRKL	79	0.436375761	Simul
chr22	21319417	21335649	+	AIFM3	AIFM3	88	0.486564478	Simul
chr22	21333750	21353326	+	LZTR1	LZTR1	92	0.611460831	Simul
chr22	21354060	21356404	-	THAP7	THAP7	84	0.713052914	Simul
chr22	21356210	21364663	+	THAP7-AS1	THAP7-AS1	86	0.700537557	Simul
chr22	21362495	21368576	-	TUBA3FP	TUBA3FP	83	0.765929655	Simul
chr22	21369441	21382302	+	P2RX6	P2RX6	101	0.700097056	Simul
chr22	21383006	21386847	-	SLC7A4	SLC7A4	97	0.669383918	Simul
chr22	21396680	21398538	-	P2RX6P	P2RX6P	101	0.504404875	Simul
chr22	21400248	21418457	+	LOC400891	LOC400891	121	0.483858566	Simul
chr22	21457304	21476575	+	BCRP2	BCRP2	68	0.291915336	Simul
chr22	21737662	21905750	+	RIMBP3C	RIMBP3C	26	1.90706451e-07	Simul
chr22	21771692	21805750	+	HIC2	HIC2	4	0.428455779	Simul
chr22	21821458	21824224	+	TMEM191C	TMEM191C	4	0.428455779	Simul
chr22	21827286	21871780	-	PI4KAP2	PI4KAP2	9	1.39878961e-05	Simul
chr22	21903735	21978323	+	UBE2L3	UBE2L3	60	4.737849e-08	Simul
chr22	21982377	21984340	-	YDJC	YDJC	49	3.68811977e-08	Simul
chr22	21987085	21991616	+	CCDC116	CCDC116	62	3.94318354e-08	Simul
chr22	21996541	21998588	+	SDF2L1	SDF2L1	61	6.17655631e-08	Simul
chr22	22007269	22007347	+	MIR301B	MIR301B	67	1.3649856e-07	Simul
chr22	22007592	22007674	+	MIR130B	MIR130B	67	1.3649856e-07	Simul
chr22	22020272	22052202	+	PPIL2	PPIL2	82	4.87226958e-06	Simul
chr22	22051825	22090071	-	YPEL1	YPEL1	88	0.000609169112	Simul
chr22	22113946	22221970	-	MAPK1	MAPK1	86	0.0395095211	Simul
chr22	22273791	22307250	-	PPM1F	PPM1F	75	0.0978616472	Simul
chr22	22311402	22337187	-	TOP3B	TOP3B	87	0.0996077239	Simul
chr22	22599199	22599926	+	VPREB1	VPREB1	82	0.124243965	Simul
chr22	22652462	22677324	+	LOC96610	LOC96610	38	0.0736470967	Simul
chr22	22838771	22863505	-	ZNF280B	ZNF280B	58	0.521953889	Simul
chr22	22868060	22874613	-	ZNF280A	ZNF280A	64	0.478073513	Simul
chr22	22890122	22901696	-	PRAME	PRAME	72	0.496251297	Simul
chr22	22901755	22909007	+	LOC648691	LOC648691	75	0.537965398	Simul
chr22	22974027	22987012	-	POM121L1P	POM121L1P	52	0.460085868	Simul
chr22	22988781	22990368	+	GGTLC2	GGTLC2	46	0.475087991	Simul
chr22	23165269	23165360	+	MIR650	MIR650	8	0.496897097	Simul
chr22	23229959	23238013	+	IGLL5	IGLL5	64	0.447102934	Simul
chr22	23401592	23484241	-	RTDR1	RTDR1	142	0.921085205	Simul
chr22	23412668	23467221	+	GNAZ	GNAZ	128	0.911839986	Simul
chr22	23487512	23506531	+	RAB36	RAB36	97	0.96334466	Simul
chr22	23522551	23660224	+	BCR	BCR	193	0.689195592	Simul
chr22	23604953	23607186	+	FBXW4P1	FBXW4P1	96	0.303970952	Simul
chr22	23701792	23724313	-	CES5AP1	CES5AP1	76	0.445217949	Simul
chr22	23732791	23744799	-	ZDHHC8P1	ZDHHC8P1	77	0.372507317	Simul
chr22	23915312	23922495	-	IGLL1	IGLL1	81	0.572463663	Simul
chr22	23950638	23974508	-	C22orf43	C22orf43	100	0.292520687	Simul
chr22	23980674	24059610	-	GUSBP11	GUSBP11	143	0.139872383	Simul
chr22	24032960	24041363	+	RGL4	RGL4	95	0.121866697	Simul
chr22	24083771	24093279	-	ZNF70	ZNF70	57	0.0324839575	Simul
chr22	24094929	24096630	-	VPREB3	VPREB3	53	0.0366781264	Simul
chr22	24105207	24108050	+	C22orf15	C22orf15	53	0.103259725	Simul
chr22	24108020	24110141	-	CHCHD10	CHCHD10	57	0.159093078	Simul
chr22	24115035	24126503	+	MMP11	MMP11	89	0.382859508	Simul
chr22	24129149	24176705	+	SMARCB1	SMARCB1	132	0.361107876	Simul
chr22	24176689	24181315	-	DERL3	DERL3	115	0.351226274	Simul
chr22	24199058	24227725	+	SLC2A11	SLC2A11	157	0.00486863461	Simul
chr22	24235896	24241117	-	LOC284889	LOC284889	97	0.000395702594	Simul
chr22	24236564	24237409	+	MIF	MIF	94	0.000456695514	Simul
chr22	24299600	24326106	-	GSTT2	GSTT2	40	0.000143765793	Simul
chr22	24309025	24314748	+	DDTL	DDTL	29	0.000115905119	Simul
chr22	24313553	24322019	-	DDT	DDT	27	0.000104360887	Simul
chr22	24340594	24347258	-	GSTTP1	GSTTP1	14	0.0027253091	Simul
chr22	24373116	24374043	+	LOC391322	LOC391322	20	0.00783045028	Simul
chr22	24376138	24384284	-	GSTT1	GSTT1	24	0.0124646184	Simul
chr22	24385937	24401899	-	GSTTP2	GSTTP2	31	0.0163197204	Simul
chr22	24407764	24574596	+	CABIN1	CABIN1	98	0.024244767	Simul
chr22	24577443	24585074	+	SUSD2	SUSD2	48	0.0325312709	Simul
chr22	24615621	24641110	-	GGT5	GGT5	35	0.0248633935	Simul
chr22	24647588	24661492	+	POM121L9P	POM121L9P	26	0.0731145557	Simul
chr22	24666789	24838325	+	SPECC1L	SPECC1L	98	0.108004335	Simul
chr22	24813708	24838325	+	ADORA2A	ADORA2A	63	0.116642422	Simul
chr22	24825177	24890783	-	ADORA2A-AS1	ADORA2A-AS1	84	0.128108917	Simul
chr22	24863205	24922553	+	UPB1	UPB1	83	0.177175924	Simul
chr22	24936405	24951903	-	GUCD1	GUCD1	50	0.140081732	Simul
chr22	24951617	24978854	+	SNRPD3	SNRPD3	47	0.123954619	Simul
chr22	24979717	25024972	+	GGT1	GGT1	39	0.164867135	Simul
chr22	24981590	24989035	-	FAM211B	FAM211B	35	0.14685583	Simul
chr22	25028881	25049327	+	BCRP3	BCRP3	38	0.234826046	Simul
chr22	25041132	25055114	-	POM121L10P	POM121L10P	36	0.250459086	Simul
chr22	25115000	25170687	-	PIWIL3	PIWIL3	126	0.577197395	Simul
chr22	25160467	25161986	+	TOP1P2	TOP1P2	81	0.332274041	Simul
chr22	25202135	25322813	+	SGSM1	SGSM1	212	0.680565723	Simul
chr22	25331207	25335314	-	TMEM211	TMEM211	79	0.434399415	Simul
chr22	25423940	25593415	+	KIAA1671	KIAA1671	235	0.000423735012	Simul
chr22	25498383	25508659	-	LOC100128531	LOC100128531	101	0.000112086644	Simul
chr22	25595816	25603326	+	CRYBB3	CRYBB3	130	0.0365606524	Simul
chr22	25615611	25627836	+	CRYBB2	CRYBB2	115	0.0882652679	Simul
chr22	25714223	25716193	+	IGLL3P	IGLL3P	47	0.738119997	Simul
chr22	25747384	25777544	-	LRP5L	LRP5L	65	0.837121497	Simul
chr22	25844053	25907585	+	CRYBB2P1	CRYBB2P1	94	0.781327771	Simul
chr22	25960860	26125258	+	ADRBK2	ADRBK2	126	0.0544457362	Simul
chr22	26138119	26427007	+	MYO18B	MYO18B	452	0.590386545	Simul
chr22	26565439	26779563	+	SEZ6L	SEZ6L	417	0.0255791874	Simul
chr22	26825279	26840978	+	ASPHD2	ASPHD2	121	0.0691997991	Simul
chr22	26846848	26879829	-	HPS4	HPS4	145	0.178037237	Simul
chr22	26879845	26887904	+	SRRD	SRRD	128	0.155260073	Simul
chr22	26887893	26908437	-	TFIP11	TFIP11	144	0.245649328	Simul
chr22	26921713	26986089	-	TPST2	TPST2	183	0.242398437	Simul
chr22	26951177	26951289	-	MIR548J	MIR548J	116	0.225121633	Simul
chr22	26995361	27013991	-	CRYBB1	CRYBB1	132	0.341110108	Simul
chr22	27017927	27026636	+	CRYBA4	CRYBA4	126	0.222941944	Simul
chr22	27053445	27072440	+	MIAT	MIAT	148	0.143707563	Simul
chr22	28144264	28197486	-	MN1	MN1	136	0.00457795211	Simul
chr22	28247656	28315255	-	PITPNB	PITPNB	73	0.911351957	Simul
chr22	28315363	28404267	+	TTC28-AS1	TTC28-AS1	133	0.934871754	Simul
chr22	28316512	28316600	-	MIR3199-1	MIR3199-1	60	0.937290988	Simul
chr22	28316513	28316599	+	MIR3199-2	MIR3199-2	60	0.937290988	Simul
chr22	28374001	29075853	-	TTC28	TTC28	358	0.608475669	Simul
chr22	29083730	29137822	-	CHEK2	CHEK2	76	0.261917236	Simul
chr22	29138042	29153496	+	HSCB	HSCB	61	0.320811782	Simul
chr22	29168661	29185283	+	CCDC117	CCDC117	65	0.521966693	Simul
chr22	29190547	29196560	-	XBP1	XBP1	57	0.592624368	Simul
chr22	29279754	29453476	+	ZNRF3	ZNRF3	193	0.0545793544	Simul
chr22	29420986	29427464	-	ZNRF3-AS1	ZNRF3-AS1	72	0.127899109	Simul
chr22	29454659	29457907	-	C22orf31	C22orf31	102	0.0689302575	Simul
chr22	29469065	29564321	+	KREMEN1	KREMEN1	146	0.0459318202	Simul
chr22	29601900	29655586	+	EMID1	EMID1	96	0.0692513084	Simul
chr22	29655843	29663914	-	RHBDD3	RHBDD3	67	0.0316354729	Simul
chr22	29663997	29696515	+	EWSR1	EWSR1	79	0.00994821887	Simul
chr22	29702996	29708774	+	GAS2L1	GAS2L1	48	0.00939184379	Simul
chr22	29708921	29711745	-	RASL10A	RASL10A	44	0.00861126624	Simul
chr22	29723668	29784572	-	AP1B1	AP1B1	89	0.0341411446	Simul
chr22	29729146	29729256	-	MIR3653	MIR3653	50	0.0100748723	Simul
chr22	29833003	29838118	-	RFPL1S	RFPL1S	71	0.44717921	Simul
chr22	29834571	29838444	+	RFPL1	RFPL1	71	0.44717921	Simul
chr22	29876180	29887277	+	NEFH	NEFH	80	0.699026344	Simul
chr22	29904155	29949736	-	THOC5	THOC5	86	0.769556714	Simul
chr22	29950797	29977326	-	NIPSNAP1	NIPSNAP1	84	0.783179894	Simul
chr22	29999544	30094589	+	NF2	NF2	152	0.236609699	Simul
chr22	30116343	30127820	+	CABP7	CABP7	106	0.0984544943	Simul
chr22	30126944	30163000	-	ZMAT5	ZMAT5	129	0.0805848095	Simul
chr22	30163357	30166402	+	UQCR10	UQCR10	101	0.0936835082	Simul
chr22	30184596	30234293	-	ASCC2	ASCC2	106	0.0334075158	Simul
chr22	30279157	30426857	+	MTMR3	MTMR3	155	0.0659355293	Simul
chr22	30476452	30573062	+	HORMAD2	HORMAD2	118	0.00859868994	Simul
chr22	30636435	30642840	-	LIF	LIF	72	0.00413390485	Simul
chr22	30658818	30662829	-	OSM	OSM	58	0.0341723374	Simul
chr22	30681106	30695540	-	GATSL3	GATSL3	72	0.0888733332	Simul
chr22	30687978	30722955	-	TBC1D10A	TBC1D10A	98	0.069714567	Simul
chr22	30727976	30752913	-	SF3A1	SF3A1	91	0.078268888	Simul
chr22	30752626	30772818	+	CCDC157	CCDC157	93	0.109891353	Simul
chr22	30764799	30773894	-	KIAA1656	KIAA1656	89	0.116425661	Simul
chr22	30774802	30783302	-	RNF215	RNF215	90	0.11718658	Simul
chr22	30792929	30821291	+	SEC14L2	SEC14L2	121	0.252013483	Simul
chr22	30805175	30825041	+	MTFP1	MTFP1	113	0.288815244	Simul
chr22	30855215	30868034	-	SEC14L3	SEC14L3	110	0.314522899	Simul
chr22	30877276	30877743	-	SDC4P	SDC4P	95	0.288844175	Simul
chr22	30884897	30901698	-	SEC14L4	SEC14L4	100	0.299332062	Simul
chr22	30920916	30942669	-	SEC14L6	SEC14L6	69	0.0915568908	Simul
chr22	30950623	30968817	-	GAL3ST1	GAL3ST1	72	0.00069897073	Simul
chr22	30972611	31003000	-	PES1	PES1	84	0.000144425403	Simul
chr22	31003069	31023047	+	TCN2	TCN2	89	0.000185598922	Simul
chr22	31031792	31065003	+	SLC35E4	SLC35E4	100	0.000190036231	Simul
chr22	31048037	31063872	-	DUSP18	DUSP18	83	0.000186903076	Simul
chr22	31089768	31303811	+	OSBP2	OSBP2	191	0.000714090569	Simul
chr22	31127543	31127628	+	MIR3200	MIR3200	58	0.0250885666	Simul
chr22	31318294	31322640	+	MORC2-AS1	MORC2-AS1	48	0.000342288182	Simul
chr22	31322599	31364187	-	MORC2	MORC2	60	0.00038425894	Simul
chr22	31365633	31375380	+	TUG1	TUG1	46	0.000421918989	Simul
chr22	31477281	31500610	+	SMTN	SMTN	101	0.0334963948	Simul
chr22	31500762	31503551	-	SELM	SELM	78	0.0530690297	Simul
chr22	31503960	31530683	+	INPP5J	INPP5J	87	0.020731257	Simul
chr22	31530792	31536469	-	PLA2G3	PLA2G3	74	0.013026162	Simul
chr22	31556047	31556105	-	MIR3928	MIR3928	66	0.0119925598	Simul
chr22	31556137	31603005	+	RNF185	RNF185	92	0.0108113185	Simul
chr22	31608249	31676066	+	LIMK2	LIMK2	89	0.0173255245	Simul
chr22	31677578	31688520	-	PIK3IP1	PIK3IP1	60	0.0264788161	Simul
chr22	31721789	31742249	-	PATZ1	PATZ1	45	0.0274403134	Simul
chr22	31795538	31830172	+	DRG1	DRG1	51	0.0482573592	Simul
chr22	31835344	31885923	-	EIF4ENIF1	EIF4ENIF1	73	0.0847915082	Simul
chr22	31892124	32014537	+	SFI1	SFI1	102	0.14970768	Simul
chr22	32014476	32058252	-	PISD	PISD	57	0.112168939	Simul
chr22	32072732	32146120	-	PRR14L	PRR14L	65	0.0406278095	Simul
chr22	32149936	32303020	+	DEPDC5	DEPDC5	131	0.0329345699	Simul
chr22	32329506	32341336	-	C22orf24	C22orf24	71	0.07088298	Simul
chr22	32340478	32353590	+	YWHAH	YWHAH	69	0.0445785064	Simul
chr22	32439018	32509011	+	SLC5A1	SLC5A1	99	0.00360707593	Simul
chr22	32517963	32529456	+	AP1B1P1	AP1B1P1	72	0.00783738039	Simul
chr22	32545518	32555243	-	C22orf42	C22orf42	92	0.0131755862	Simul
chr22	32586421	32600718	-	RFPL2	RFPL2	118	0.0393364403	Simul
chr22	32614462	32651318	-	SLC5A4	SLC5A4	144	0.110103911	Simul
chr22	32750871	32757148	+	RFPL3	RFPL3	159	0.834482636	Simul
chr22	32755892	32767063	-	RFPL3S	RFPL3S	161	0.852626196	Simul
chr22	32772650	32780329	+	LOC339666	LOC339666	144	0.786538549	Simul
chr22	32783561	32808274	-	RTCB	RTCB	191	0.568902483	Simul
chr22	32809833	32860433	-	BPIFC	BPIFC	260	0.0629446643	Simul
chr22	32870706	32894818	+	FBXO7	FBXO7	200	0.00872232733	Simul
chr22	32908539	33454377	-	SYN3	SYN3	737	8.24627011e-09	Simul
chr22	33196801	33259028	+	TIMP3	TIMP3	237	0.00029545398	Simul
chr22	33669061	34318584	-	LARGE	LARGE	844	0.000552072867	Simul
chr22	33832567	33832655	-	MIR4764	MIR4764	94	0.237147772	Simul
chr22	34120971	34146803	+	LARGE-AS1	LARGE-AS1	178	0.000136103068	Simul
chr22	35462129	35483380	+	ISX	ISX	202	0.90872264	Simul
chr22	35653444	35691800	+	HMGXB4	HMGXB4	116	0.000915883943	Simul
chr22	35695267	35743987	+	TOM1	TOM1	127	0.00156556792	Simul
chr22	35731632	35731751	+	MIR3909	MIR3909	95	0.00206714766	Simul
chr22	35777059	35790207	+	HMOX1	HMOX1	104	0.145910028	Simul
chr22	35796115	35820495	+	MCM5	MCM5	82	0.550128509	Simul
chr22	35937351	35950045	+	RASD2	RASD2	121	0.492063315	Simul
chr22	36002810	36019401	-	MB	MB	116	0.169126714	Simul
chr22	36044423	36064456	+	APOL6	APOL6	98	0.25425807	Simul
chr22	36113918	36125529	+	APOL5	APOL5	63	0.686386095	Simul
chr22	36134782	36424585	-	RBFOX2	RBFOX2	148	0.715342313	Simul
chr22	36536370	36562225	-	APOL3	APOL3	194	0.166248407	Simul
chr22	36585175	36600879	-	APOL4	APOL4	210	0.373919426	Simul
chr22	36622254	36636000	-	APOL2	APOL2	195	0.449622642	Simul
chr22	36649116	36663577	+	APOL1	APOL1	171	0.015669592	Simul
chr22	36677322	36784063	-	MYH9	MYH9	154	0.00175640539	Simul
chr22	36863092	36877687	-	TXN2	TXN2	115	0.00250003892	Simul
chr22	36883232	36903148	-	FOXRED2	FOXRED2	147	0.00337208886	Simul
chr22	36906896	36925277	-	EIF3D	EIF3D	154	0.0039377652	Simul
chr22	36956915	37098690	-	CACNG2	CACNG2	257	0.200337116	Simul
chr22	37154245	37172177	-	IFT27	IFT27	94	0.326065164	Simul
chr22	37196744	37215517	-	PVALB	PVALB	111	0.419245701	Simul
chr22	37257029	37274059	+	NCF4	NCF4	140	0.477710364	Simul
chr22	37309674	37336479	+	CSF2RB	CSF2RB	171	0.361582663	Simul
chr22	37361288	37364213	+	LOC100506241	LOC100506241	155	0.339462302	Simul
chr22	37387159	37403877	-	TEX33	TEX33	131	0.392805052	Simul
chr22	37406899	37416224	-	TST	TST	108	0.346747746	Simul
chr22	37415682	37425863	+	MPST	MPST	99	0.324494757	Simul
chr22	37447778	37459430	+	KCTD17	KCTD17	108	0.765430293	Simul
chr22	37461478	37505603	-	TMPRSS6	TMPRSS6	141	0.513478401	Simul
chr22	37521879	37545962	-	IL2RB	IL2RB	166	0.371395739	Simul
chr22	37576205	37594341	-	C1QTNF6	C1QTNF6	159	0.212328146	Simul
chr22	37602244	37608353	-	SSTR3	SSTR3	138	0.30107311	Simul
chr22	37621309	37640305	-	RAC2	RAC2	166	0.366397771	Simul
chr22	37678494	37711389	+	CYTH4	CYTH4	122	0.376593015	Simul
chr22	37763999	37823505	-	ELFN2	ELFN2	114	0.595258398	Simul
chr22	37865100	37882478	-	MFNG	MFNG	82	0.0857361131	Simul
chr22	37875382	37915378	-	CARD10	CARD10	99	0.112428823	Simul
chr22	37956470	37965410	+	CDC42EP1	CDC42EP1	83	0.00111224412	Simul
chr22	37966252	37976024	-	LGALS2	LGALS2	75	0.000794291803	Simul
chr22	38004480	38029571	+	GGA1	GGA1	61	0.000136520817	Simul
chr22	38030660	38062939	+	SH3BP1	SH3BP1	58	3.24492968e-06	Simul
chr22	38054736	38062939	+	PDXP	PDXP	42	2.26165747e-06	Simul
chr22	38071612	38075809	+	LGALS1	LGALS1	44	3.29395842e-07	Simul
chr22	38082343	38172563	+	TRIOBP	TRIOBP	97	6.41538735e-07	Simul
chr22	38201113	38203443	+	H1F0	H1F0	45	3.88995443e-05	Simul
chr22	38203911	38213183	+	GCAT	GCAT	48	5.45103823e-05	Simul
chr22	38219388	38221502	+	GALR3	GALR3	45	0.000170963071	Simul
chr22	38226861	38240353	-	ANKRD54	ANKRD54	48	0.000272893106	Simul
chr22	38240278	38240378	-	MIR658	MIR658	44	0.000328926566	Simul
chr22	38243684	38243781	-	MIR659	MIR659	43	0.000392470567	Simul
chr22	38245378	38284789	+	EIF3L	EIF3L	52	0.000570519506	Simul
chr22	38302154	38338465	+	MICALL1	MICALL1	38	0.00194304806	Simul
chr22	38339056	38349676	-	C22orf23	C22orf23	30	0.00154543247	Simul
chr22	38349673	38384223	+	POLR2F	POLR2F	35	0.00453132779	Simul
chr22	38368318	38383429	-	SOX10	SOX10	29	0.00689154857	Simul
chr22	38384800	38384860	+	MIR4534	MIR4534	25	0.0074396281	Simul
chr22	38453261	38471708	+	PICK1	PICK1	52	0.0218773682	Simul
chr22	38474143	38479170	-	SLC16A8	SLC16A8	53	0.0178784611	Simul
chr22	38480895	38506676	-	BAIAP2L2	BAIAP2L2	82	0.000117876236	Simul
chr22	38507501	38577836	-	PLA2G6	PLA2G6	132	2.93503873e-05	Simul
chr22	38597938	38612517	+	MAFF	MAFF	92	9.1707587e-05	Simul
chr22	38615297	38669040	-	TMEM184B	TMEM184B	98	9.70622403e-05	Simul
chr22	38686696	38794527	-	CSNK1E	CSNK1E	101	0.00411229261	Simul
chr22	38698865	38794931	-	LOC400927	LOC400927	94	0.00547001442	Simul
chr22	38822332	38851205	-	KCNJ4	KCNJ4	59	0.00563085038	Simul
chr22	38864082	38879445	+	KDELR3	KDELR3	47	0.00331680987	Simul
chr22	38879442	38903665	-	DDX17	DDX17	43	0.00602446487	Simul
chr22	38914953	38966201	-	DMC1	DMC1	42	0.0107868056	Simul
chr22	38974124	39052634	-	FAM227A	FAM227A	81	0.0114336952	Simul
chr22	39052657	39069855	+	CBY1	CBY1	62	0.0121513803	Simul
chr22	39077953	39080766	+	TOMM22	TOMM22	55	0.0123184962	Simul
chr22	39081547	39096459	-	JOSD1	JOSD1	64	0.0120307987	Simul
chr22	39101806	39129592	+	GTPBP1	GTPBP1	74	0.00851539695	Simul
chr22	39130718	39190161	-	SUN2	SUN2	90	0.00385101709	Simul
chr22	39174512	39190161	-	DNAL4	DNAL4	77	0.00444919997	Simul
chr22	39214455	39240017	-	NPTXR	NPTXR	84	0.000404084609	Simul
chr22	39260247	39268258	-	CBX6	CBX6	76	0.00163970656	Simul
chr22	39353526	39388784	+	APOBEC3A_B	APOBEC3A_B	77	0.0406800668	Simul
chr22	39378403	39388784	+	APOBEC3B	APOBEC3B	66	0.0415051204	Simul
chr22	39410264	39414825	+	APOBEC3C	APOBEC3C	38	0.0032835841	Simul
chr22	39417117	39429256	+	APOBEC3D	APOBEC3D	41	0.00267324478	Simul
chr22	39436672	39483748	+	APOBEC3G	APOBEC3G	82	1.3022051e-06	Simul
chr22	39493228	39500072	+	APOBEC3H	APOBEC3H	63	5.4464581e-07	Simul
chr22	39526778	39548538	-	CBX7	CBX7	98	1.06586857e-07	Simul
chr22	39619684	39640957	-	PDGFB	PDGFB	110	0.00402415236	Simul
chr22	39708886	39716391	-	RPL3	RPL3	101	0.00433253886	Simul
chr22	39715056	39715118	-	SNORD43	SNORD43	88	0.00832122676	Simul
chr22	39745953	39833132	+	TAB1	TAB1	123	1.78894917e-08	Simul
