chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	18434239	18704977	+	84966	IGSF21	8	3.54485219E-1	DAVIES_SUCCESS
chr1	18807423	18812480	+	127707	KLHDC7A	1	2.42981424E-1	NOT_RUN
chr1	18957499	19075360	+	5081	PAX7	1	2.54775264E-2	NOT_RUN
chr1	19166092	19186155	-	80834	TAS1R2	1	6.76711458E-1	NOT_RUN
chr1	19197923	19229293	-	8659	ALDH4A1	1	6.76711458E-1	NOT_RUN
chr1	19209695	19209769	-	100616120	MIR4695	1	6.76711458E-1	NOT_RUN
chr1	19230773	19282826	-	126917	IFFO2	1	6.76711458E-1	NOT_RUN
chr1	19400999	19536746	-	23352	UBR4	6	7.90046548E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19542157	19578053	-	23065	EMC1	5	8.89667033E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19578074	19586622	+	51154	MRTO4	2	6.72679448E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19592475	19600568	-	246181	AKR7L	2	6.72679448E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19609056	19615280	-	22977	AKR7A3	2	6.72679448E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19619740	19622230	-	100506730	LOC100506730	1	7.58171074E-1	NOT_RUN
chr1	19629201	19638640	-	8574	AKR7A2	1	7.58171074E-1	NOT_RUN
chr1	19638739	19658922	+	54896	PQLC2	1	7.58171074E-1	NOT_RUN
chr1	19665266	19812066	-	832	CAPZB	7	7.7239547E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19923470	19984949	+	100532736	MINOS1-NBL1	6	5.28404902E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19934300	19935138	+	644068	RPS14P3	6	5.28404902E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19969722	19984949	+	4681	NBL1	4	3.64945083E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	19991779	20006055	+	3362	HTR6	4	3.64945083E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20008705	20126758	-	255104	TMCO4	2	6.67556975E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20140521	20141771	-	54546	RNF186	3	1.4006591E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20208887	20239437	+	23252	OTUD3	3	8.11744346E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20246799	20250110	-	30814	PLA2G2E	2	3.96300914E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20354671	20418394	+	5322	PLA2G5	2	3.91610599E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20439142	20446059	-	26279	PLA2G2D	2	3.91610599E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20465822	20476879	+	64600	PLA2G2F	1	8.46656764E-1	NOT_RUN
chr1	20490483	20501687	-	391013	PLA2G2C	2	9.2839026E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20512577	20519942	+	127733	UBXN10	2	9.2839026E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20617411	20681387	+	127731	VWA5B1	10	7.30099057E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20686293	20755287	-	339505	LOC339505	3	2.55144671E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20808883	20812728	-	55450	CAMK2N1	2	1.8717297E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20825940	20834674	-	79594	MUL1	6	5.50757674E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20878931	20881513	+	163933	FAM43B	7	5.406517E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20915443	20945400	+	978	CDA	6	4.65462552E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	20990506	21044317	-	57576	KIF17	1	8.67091348E-1	NOT_RUN
chr1	21046224	21059330	-	400745	SH2D5	2	7.14774765E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	3	6.55848662E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	8	8.41337613E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21766582	21811393	+	84224	NBPF3	3	3.86638187E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21835857	21904905	+	249	ALPL	5	5.27210606E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	3	8.43197129E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22004791	22109688	-	84196	USP48	3	7.72994431E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	1	7.00476453E-1	NOT_RUN
chr1	22303417	22333141	+	23436	CELA3B	1	7.00476453E-1	NOT_RUN
chr1	22379119	22419436	+	998	CDC42	1	8.95724195E-1	NOT_RUN
chr1	22443797	22470385	-	54361	WNT4	2	7.35605971E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22778343	22857650	+	9923	ZBTB40	4	5.63502405E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	2	6.15854508E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22963117	22966175	+	712	C1QA	2	4.96220301E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22970117	22974603	+	714	C1QC	2	4.96220301E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	22979681	22988029	+	713	C1QB	2	4.96220301E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	3	8.03434314E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	1	4.82529603E-2	NOT_RUN
chr1	23337326	23342343	-	729059	LOC729059	2	3.27906868E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23345940	23410184	+	23028	KDM1A	3	4.80592031E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23370797	23370865	+	100422866	MIR3115	1	2.61013012E-1	NOT_RUN
chr1	23410515	23504301	-	7798	LUZP1	5	1.99600086E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23518387	23521222	-	3352	HTR1D	3	1.26570541E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23636275	23670853	-	10236	HNRNPR	2	3.69644446E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	2	3.69644446E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	2	8.59366299E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	2	8.59366299E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	2	1.55151459E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	1	6.80492086E-1	NOT_RUN
chr1	23884420	23886285	-	3399	ID3	1	6.80492086E-1	NOT_RUN
chr1	23907984	23967056	+	259283	MDS2	1	7.70884346E-1	NOT_RUN
chr1	24018268	24022915	+	6135	RPL11	2	1.1981598E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	1	3.96806152E-2	NOT_RUN
chr1	24382530	24438665	-	127294	MYOM3	4	5.86143441E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	4	5.86143441E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	2	8.45075631E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	1	6.12477263E-1	NOT_RUN
chr1	24645811	24690970	+	57822	GRHL3	7	8.82495809E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	10	8.11250439E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	8	6.94928619E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	1	1.2066885E-1	NOT_RUN
chr1	24828840	24863510	+	11123	RCAN3	1	1.2066885E-1	NOT_RUN
chr1	24882566	24935818	+	400746	NCMAP	1	1.2066885E-1	NOT_RUN
chr1	25071759	25170815	+	25932	CLIC4	1	7.7716047E-1	NOT_RUN
chr1	25226001	25291612	-	864	RUNX3	7	3.04814701E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	1	1.29768005E-1	NOT_RUN
chr1	26126666	26144713	+	57190	SEPN1	2	6.20805707E-2	NOT_RUN
chr1	26146396	26159433	+	56181	MTFR1L	2	6.20805707E-2	NOT_RUN
chr1	26146444	26150097	-	646471	LOC646471	2	6.20805707E-2	NOT_RUN
chr1	26160496	26185848	-	79000	AUNIP	2	6.20805707E-2	NOT_RUN
chr1	26187974	26197744	-	164091	PAQR7	2	6.20805707E-2	NOT_RUN
chr1	26210676	26233368	-	3925	STMN1	1	3.0755767E-2	NOT_RUN
chr1	26286257	26324648	-	5051	PAFAH2	2	6.3906551E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26348270	26362954	+	2134	EXTL1	3	5.91289759E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26364513	26372604	-	7780	SLC30A2	3	5.91289759E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26377795	26394125	-	84676	TRIM63	2	4.51516743E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26485510	26489119	+	79927	FAM110D	1	9.8353991E-1	NOT_RUN
chr1	26496387	26497364	+	51042	ZNF593	1	9.8353991E-1	NOT_RUN
chr1	26503980	26516375	+	10256	CNKSR1	5	2.11906637E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26517118	26529033	+	378807	CATSPER4	5	2.11906637E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26560692	26605299	+	64793	CEP85	5	2.11906637E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	26606212	26608013	+	83442	SH3BGRL3	1	1.52391964E-1	NOT_RUN
chr1	26608772	26644756	-	91544	UBXN11	1	1.52391964E-1	NOT_RUN
chr1	27205872	27216869	-	54707	GPN2	1	8.60501981E-1	NOT_RUN
chr1	27216978	27226962	-	63906	GPATCH3	1	8.60501981E-1	NOT_RUN
chr1	27237974	27240567	-	8431	NR0B2	1	8.60501981E-1	NOT_RUN
chr1	27248212	27273362	+	10726	NUDC	1	8.60501981E-1	NOT_RUN
chr1	27276046	27286901	-	126695	C1orf172	1	8.60501981E-1	NOT_RUN
chr1	27860755	27930361	-	27245	AHDC1	1	2.12573968E-1	NOT_RUN
chr1	27938800	27961727	-	2268	FGR	1	2.12573968E-1	NOT_RUN
chr1	27992571	27998724	-	2537	IFI6	1	2.12573968E-1	NOT_RUN
chr1	28296854	28415148	-	2140	EYA3	3	9.32559552E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	2	5.10083452E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	7	5.79465635E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	1	6.53890609E-1	NOT_RUN
chr1	29474249	29508637	-	6429	SRSF4	1	6.53890609E-1	NOT_RUN
chr1	29519384	29557454	-	51102	MECR	1	5.91331918E-1	NOT_RUN
chr1	29563027	29653325	+	10076	PTPRU	6	7.64313677E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	4	2.70187043E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	4	2.70187043E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31342312	31381480	-	9672	SDC3	1	6.13517562E-2	NOT_RUN
chr1	31652591	31712734	-	79570	NKAIN1	3	4.84663179E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	3	4.84663179E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	5	4.61793853E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	2	3.23641255E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	2	3.23641255E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	1	7.96275344E-1	NOT_RUN
chr1	31984035	31989846	+	284551	LOC284551	1	7.96275344E-1	NOT_RUN
chr1	32042085	32053287	+	64129	TINAGL1	1	7.96275344E-1	NOT_RUN
chr1	32083300	32098119	+	3061	HCRTR1	1	3.774144E-2	NOT_RUN
chr1	32095462	32110838	-	553115	PEF1	1	3.774144E-2	NOT_RUN
chr1	32117847	32169768	-	1307	COL16A1	2	2.9203068E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	32192717	32229648	-	576	BAI2	1	9.53268665E-2	NOT_RUN
chr1	32372021	32403988	-	8073	PTP4A2	1	9.77126503E-1	NOT_RUN
chr1	32830704	32860062	-	55108	BSDC1	1	2.70858967E-1	NOT_RUN
chr1	32930657	33071542	+	653121	ZBTB8A	1	2.70858967E-1	NOT_RUN
chr1	33207511	33240571	+	57648	KIAA1522	1	9.31416026E-1	NOT_RUN
chr1	33240839	33283633	-	8565	YARS	2	5.00734393E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33283042	33324480	+	64766	S100PBP	2	5.00734393E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33327868	33338082	-	252995	FNDC5	1	2.69683889E-1	NOT_RUN
chr1	33352097	33360247	+	3208	HPCA	2	2.51991247E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33360195	33366953	-	113452	TMEM54	2	2.51991247E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	1	2.16857672E-1	NOT_RUN
chr1	33722173	33766320	+	149076	ZNF362	1	5.73235964E-1	NOT_RUN
chr1	33789223	33896615	-	1912	PHC2	4	1.8718715E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	5	1.76104698E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	46	1.35863928E-2	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	10	3.9512852E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	10	4.83844299E-1	DAVIES_SUCCESS
