chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	16524598	16539104	-	ARHGEF19	ARHGEF19	1	0.700434382	Simul
chr1	16558181	16563659	-	RSG1	RSG1	1	0.700434382	Simul
chr1	16576558	16678948	-	FBXO42	FBXO42	4	0.649629671	Simul
chr1	16693524	16724643	+	SZRD1	SZRD1	1	0.660445969	Simul
chr1	16722175	16763919	-	SPATA21	SPATA21	1	0.00403161183	Simul
chr1	16767166	16786584	+	NECAP2	NECAP2	2	0.0136086187	Simul
chr1	16793930	16819196	-	CROCCP3	CROCCP3	2	0.0136086187	Simul
chr1	16875408	17185516	+	MIR3675	MIR3675	1	0.267331072	Simul
chr1	17345224	17380665	-	SDHB	SDHB	2	0.381421603	Simul
chr1	17393255	17445948	-	PADI2	PADI2	3	0.587159832	Simul
chr1	17531620	17572501	+	PADI1	PADI1	4	0.0601463799	Simul
chr1	17575592	17610727	+	PADI3	PADI3	4	0.0601463799	Simul
chr1	17634689	17690495	+	PADI4	PADI4	3	0.128214541	Simul
chr1	17698740	17728195	+	PADI6	PADI6	1	0.530054445	Simul
chr1	17733250	17766250	-	RCC2	RCC2	1	0.530054445	Simul
chr1	17846826	18024370	+	ARHGEF10L	ARHGEF10L	1	0.551832101	Simul
chr1	18081807	18153558	+	ACTL8	ACTL8	3	0.744050326	Simul
chr1	18434239	18704977	+	IGSF21	IGSF21	8	0.461924013	Simul
chr1	18807423	18812480	+	KLHDC7A	KLHDC7A	1	0.37833265	Simul
chr1	18957499	19075360	+	PAX7	PAX7	1	0.00563656166	Simul
chr1	19166092	19186155	-	TAS1R2	TAS1R2	1	0.194030886	Simul
chr1	19197923	19229293	-	ALDH4A1	ALDH4A1	1	0.194030886	Simul
chr1	19209695	19209769	-	MIR4695	MIR4695	1	0.194030886	Simul
chr1	19230773	19282826	-	IFFO2	IFFO2	1	0.194030886	Simul
chr1	19400999	19536746	-	UBR4	UBR4	6	0.583031143	Simul
chr1	19542157	19578053	-	EMC1	EMC1	5	0.469075323	Simul
chr1	19578074	19586622	+	MRTO4	MRTO4	2	0.620351924	Simul
chr1	19592475	19600568	-	AKR7L	AKR7L	2	0.620351924	Simul
chr1	19609056	19615280	-	AKR7A3	AKR7A3	2	0.620351924	Simul
chr1	19619740	19622230	-	LOC100506730	LOC100506730	1	0.633919701	Simul
chr1	19629201	19638640	-	AKR7A2	AKR7A2	1	0.633919701	Simul
chr1	19638739	19658922	+	PQLC2	PQLC2	1	0.633919701	Simul
chr1	19665266	19812066	-	CAPZB	CAPZB	7	0.825140509	Simul
chr1	19923470	19984949	+	MINOS1-NBL1	MINOS1-NBL1	6	0.621327149	Simul
chr1	19934300	19935138	+	RPS14P3	RPS14P3	6	0.621327149	Simul
chr1	19969722	19984949	+	NBL1	NBL1	4	0.510533298	Simul
chr1	19991779	20006055	+	HTR6	HTR6	4	0.510533298	Simul
chr1	20008705	20126758	-	TMCO4	TMCO4	2	0.924333192	Simul
chr1	20140521	20141771	-	RNF186	RNF186	3	0.663853107	Simul
chr1	20208887	20239437	+	OTUD3	OTUD3	3	0.268874222	Simul
chr1	20246799	20250110	-	PLA2G2E	PLA2G2E	2	0.291549263	Simul
chr1	20354671	20418394	+	PLA2G5	PLA2G5	2	0.262725124	Simul
chr1	20439142	20446059	-	PLA2G2D	PLA2G2D	2	0.262725124	Simul
chr1	20465822	20476879	+	PLA2G2F	PLA2G2F	1	0.434461301	Simul
chr1	20490483	20501687	-	PLA2G2C	PLA2G2C	2	0.0806026859	Simul
chr1	20512577	20519942	+	UBXN10	UBXN10	2	0.0806026859	Simul
chr1	20617411	20681387	+	VWA5B1	VWA5B1	10	0.546175993	Simul
chr1	20686293	20755287	-	LOC339505	LOC339505	3	0.706421212	Simul
chr1	20808883	20812728	-	CAMK2N1	CAMK2N1	2	0.724015458	Simul
chr1	20825940	20834674	-	MUL1	MUL1	6	0.191707998	Simul
chr1	20878931	20881513	+	FAM43B	FAM43B	7	0.0640929884	Simul
chr1	20915443	20945400	+	CDA	CDA	6	0.0500532405	Simul
chr1	20990506	21044317	-	KIF17	KIF17	1	0.391472394	Simul
chr1	21046224	21059330	-	SH2D5	SH2D5	2	0.51434255	Simul
chr1	21069170	21113799	-	HP1BP3	HP1BP3	3	0.634028971	Simul
chr1	21132784	21503381	-	EIF4G3	EIF4G3	8	0.503590472	Simul
chr1	21766582	21811393	+	NBPF3	NBPF3	3	0.171931961	Simul
chr1	21835857	21904905	+	ALPL	ALPL	5	0.0961088966	Simul
chr1	21922707	21995856	-	RAP1GAP	RAP1GAP	3	0.0159655295	Simul
chr1	22004791	22109688	-	USP48	USP48	3	0.0625974722	Simul
chr1	22148736	22263750	-	HSPG2	HSPG2	1	0.0686773081	Simul
chr1	22303417	22333141	+	CELA3B	CELA3B	1	0.0686773081	Simul
chr1	22379119	22419436	+	CDC42	CDC42	1	0.583408907	Simul
chr1	22443797	22470385	-	WNT4	WNT4	2	0.735976001	Simul
chr1	22778343	22857650	+	ZBTB40	ZBTB40	4	0.533572476	Simul
chr1	22890003	22930087	+	EPHA8	EPHA8	2	0.194639523	Simul
chr1	22963117	22966175	+	C1QA	C1QA	2	0.155683006	Simul
chr1	22970117	22974603	+	C1QC	C1QC	2	0.155683006	Simul
chr1	22979681	22988029	+	C1QB	C1QB	2	0.155683006	Simul
chr1	23037330	23241823	+	EPHB2	EPHB2	3	0.870424105	Simul
chr1	23046009	23046091	+	MIR4684	MIR4684	1	0.717743275	Simul
chr1	23337326	23342343	-	LOC729059	LOC729059	2	0.421197444	Simul
chr1	23345940	23410184	+	KDM1A	KDM1A	3	0.557268763	Simul
chr1	23370797	23370865	+	MIR3115	MIR3115	1	0.516185562	Simul
chr1	23410515	23504301	-	LUZP1	LUZP1	5	0.669369959	Simul
chr1	23518387	23521222	-	HTR1D	HTR1D	3	0.542243383	Simul
chr1	23636275	23670853	-	HNRNPR	HNRNPR	2	0.079509757	Simul
chr1	23685940	23696357	-	ZNF436	ZNF436	2	0.079509757	Simul
chr1	23695463	23698330	+	C1orf213	C1orf213	2	0.203156907	Simul
chr1	23707554	23751261	-	TCEA3	TCEA3	2	0.203156907	Simul
chr1	23755055	23811057	-	ASAP3	ASAP3	2	0.401138528	Simul
chr1	23832919	23857712	-	E2F2	E2F2	1	0.535294446	Simul
chr1	23884420	23886285	-	ID3	ID3	1	0.535294446	Simul
chr1	23907984	23967056	+	MDS2	MDS2	1	0.698766876	Simul
chr1	24018268	24022915	+	RPL11	RPL11	2	0.662156746	Simul
chr1	24069855	24088549	+	TCEB3	TCEB3	1	0.443178934	Simul
chr1	24382530	24438665	-	MYOM3	MYOM3	4	0.588054535	Simul
chr1	24446260	24469775	-	IL22RA1	IL22RA1	4	0.588054535	Simul
chr1	24480646	24513765	-	IFNLR1	IFNLR1	2	0.526003225	Simul
chr1	24526729	24538180	+	LOC284632	LOC284632	1	0.669951301	Simul
chr1	24645811	24690970	+	GRHL3	GRHL3	7	0.344680088	Simul
chr1	24683488	24741587	-	STPG1	STPG1	10	0.462645135	Simul
chr1	24742244	24799473	+	NIPAL3	NIPAL3	8	0.90353847	Simul
chr1	24822822	24828850	-	RCAN3AS	RCAN3AS	1	0.544074847	Simul
chr1	24828840	24863510	+	RCAN3	RCAN3	1	0.544074847	Simul
chr1	24882566	24935818	+	NCMAP	NCMAP	1	0.544074847	Simul
chr1	25071759	25170815	+	CLIC4	CLIC4	1	0.735843104	Simul
chr1	25226001	25291612	-	RUNX3	RUNX3	7	0.565807734	Simul
chr1	25943958	26111258	+	MAN1C1	MAN1C1	1	0.558965523	Simul
chr1	26126666	26144713	+	SEPN1	SEPN1	2	0.6615945	Simul
chr1	26146396	26159433	+	MTFR1L	MTFR1L	2	0.6615945	Simul
chr1	26146444	26150097	-	LOC646471	LOC646471	2	0.6615945	Simul
chr1	26160496	26185848	-	AUNIP	AUNIP	2	0.6615945	Simul
chr1	26187974	26197744	-	PAQR7	PAQR7	2	0.6615945	Simul
chr1	26210676	26233368	-	STMN1	STMN1	1	0.83821863	Simul
chr1	26286257	26324648	-	PAFAH2	PAFAH2	2	0.996623483	Simul
chr1	26348270	26362954	+	EXTL1	EXTL1	3	0.981967602	Simul
chr1	26364513	26372604	-	SLC30A2	SLC30A2	3	0.981967602	Simul
chr1	26377795	26394125	-	TRIM63	TRIM63	2	0.929641461	Simul
chr1	26485510	26489119	+	FAM110D	FAM110D	1	0.316111723	Simul
chr1	26496387	26497364	+	ZNF593	ZNF593	1	0.316111723	Simul
chr1	26503980	26516375	+	CNKSR1	CNKSR1	5	0.686777233	Simul
chr1	26517118	26529033	+	CATSPER4	CATSPER4	5	0.686777233	Simul
chr1	26560692	26605299	+	CEP85	CEP85	5	0.686777233	Simul
chr1	26606212	26608013	+	SH3BGRL3	SH3BGRL3	1	0.883842084	Simul
chr1	26608772	26644756	-	UBXN11	UBXN11	1	0.883842084	Simul
chr1	27205872	27216869	-	GPN2	GPN2	1	0.512404757	Simul
chr1	27216978	27226962	-	GPATCH3	GPATCH3	1	0.512404757	Simul
chr1	27237974	27240567	-	NR0B2	NR0B2	1	0.512404757	Simul
chr1	27248212	27273362	+	NUDC	NUDC	1	0.512404757	Simul
chr1	27276046	27286901	-	C1orf172	C1orf172	1	0.512404757	Simul
chr1	27860755	27930361	-	AHDC1	AHDC1	1	0.909497948	Simul
chr1	27938800	27961727	-	FGR	FGR	1	0.909497948	Simul
chr1	27992571	27998724	-	IFI6	IFI6	1	0.909497948	Simul
chr1	28296854	28415148	-	EYA3	EYA3	3	0.565061329	Simul
chr1	29138653	29190208	+	OPRD1	OPRD1	2	0.553498342	Simul
chr1	29213602	29446558	+	EPB41	EPB41	7	0.892295029	Simul
chr1	29445936	29450421	-	TMEM200B	TMEM200B	1	0.638403191	Simul
chr1	29474249	29508637	-	SRSF4	SRSF4	1	0.638403191	Simul
chr1	29519384	29557454	-	MECR	MECR	1	0.14335734	Simul
chr1	29563027	29653325	+	PTPRU	PTPRU	6	0.481066541	Simul
chr1	31184123	31196432	-	MATN1	MATN1	4	0.983667254	Simul
chr1	31191618	31199593	+	MATN1-AS1	MATN1-AS1	4	0.983667254	Simul
chr1	31342312	31381480	-	SDC3	SDC3	1	0.676343176	Simul
chr1	31652591	31712734	-	NKAIN1	NKAIN1	3	0.338684073	Simul
chr1	31732414	31769644	-	SNRNP40	SNRNP40	3	0.338684073	Simul
chr1	31769841	31837780	+	ZCCHC17	ZCCHC17	5	0.477334217	Simul
chr1	31838099	31845923	-	FABP3	FABP3	2	0.557188616	Simul
chr1	31882411	31907527	+	SERINC2	SERINC2	2	0.557188616	Simul
chr1	31971838	31974167	+	LOC149086	LOC149086	1	0.65393118	Simul
chr1	31984035	31989846	+	LOC284551	LOC284551	1	0.65393118	Simul
chr1	32042085	32053287	+	TINAGL1	TINAGL1	1	0.65393118	Simul
chr1	32083300	32098119	+	HCRTR1	HCRTR1	1	0.46800529	Simul
chr1	32095462	32110838	-	PEF1	PEF1	1	0.46800529	Simul
chr1	32117847	32169768	-	COL16A1	COL16A1	2	0.495736695	Simul
chr1	32192717	32229648	-	BAI2	BAI2	1	0.350560785	Simul
chr1	32372021	32403988	-	PTP4A2	PTP4A2	1	0.749521445	Simul
chr1	32830704	32860062	-	BSDC1	BSDC1	1	0.79240443	Simul
chr1	32930657	33071542	+	ZBTB8A	ZBTB8A	1	0.79240443	Simul
chr1	33207511	33240571	+	KIAA1522	KIAA1522	1	0.598687666	Simul
chr1	33240839	33283633	-	YARS	YARS	2	0.255678671	Simul
chr1	33283042	33324480	+	S100PBP	S100PBP	2	0.255678671	Simul
chr1	33327868	33338082	-	FNDC5	FNDC5	1	0.127236396	Simul
chr1	33352097	33360247	+	HPCA	HPCA	2	0.307821198	Simul
chr1	33360195	33366953	-	TMEM54	TMEM54	2	0.307821198	Simul
chr1	33402049	33430286	-	RNF19B	RNF19B	1	0.901188959	Simul
chr1	33722173	33766320	+	ZNF362	ZNF362	1	0.225874008	Simul
chr1	33789223	33896615	-	PHC2	PHC2	4	0.755691601	Simul
chr1	33938231	33961995	+	ZSCAN20	ZSCAN20	5	0.0532055103	Simul
chr1	33979608	34631443	-	CSMD2	CSMD2	46	0.237536009	Simul
chr1	34326075	34330392	+	HMGB4	HMGB4	10	0.342646603	Simul
chr1	34334556	34351059	+	LOC402779	LOC402779	10	0.342096701	Simul
chr1	34632623	34684731	+	C1orf94	C1orf94	9	0.589450091	Simul
chr1	35220647	35224113	+	GJB5	GJB5	8	0.352937194	Simul
chr1	35225341	35229325	+	GJB4	GJB4	6	0.22937803	Simul
chr1	35246789	35251967	+	GJB3	GJB3	5	0.172789253	Simul
chr1	35258170	35261348	+	GJA4	GJA4	5	0.172789253	Simul
chr1	35315962	35325417	-	SMIM12	SMIM12	3	0.421488335	Simul
chr1	35331036	35370984	-	DLGAP3	DLGAP3	1	0.114183402	Simul
chr1	36396318	36522063	+	AGO3	AGO3	1	0.968690197	Simul
chr1	36805224	36851485	-	STK40	STK40	5	0.0598868537	Simul
chr1	36859030	36863493	-	LSM10	LSM10	5	0.0598868537	Simul
chr1	36883506	36916086	-	OSCP1	OSCP1	7	0.0417628048	Simul
chr1	36921361	36930040	-	MRPS15	MRPS15	7	0.0417628048	Simul
chr1	36931643	36948915	-	CSF3R	CSF3R	6	0.0419342068	Simul
chr1	37261127	37499844	-	GRIK3	GRIK3	6	0.524397703	Simul
chr1	37627163	37627235	+	MIR4255	MIR4255	6	0.657896675	Simul
chr1	37920479	37940044	-	LOC728431	LOC728431	7	0.277879934	Simul
chr1	37940118	37949978	+	ZC3H12A	ZC3H12A	4	0.196902215	Simul
chr1	37955560	37980420	-	MEAF6	MEAF6	4	0.196902215	Simul
chr1	37966535	37966595	-	MIR5581	MIR5581	3	0.112973596	Simul
chr1	38000049	38019945	-	SNIP1	SNIP1	4	0.15954674	Simul
chr1	38022519	38032458	+	DNALI1	DNALI1	1	0.353614161	Simul
chr1	38032412	38061586	-	GNL2	GNL2	1	0.353614161	Simul
chr1	38076950	38100595	-	RSPO1	RSPO1	1	0.353614161	Simul
chr1	38147241	38157888	-	C1orf109	C1orf109	1	0.00925256759	Simul
chr1	38158072	38175391	+	CDCA8	CDCA8	1	0.00925256759	Simul
chr1	38179552	38230824	-	EPHA10	EPHA10	1	0.00925256759	Simul
chr1	38275238	38325292	-	MTF1	MTF1	1	0.0410820101	Simul
chr1	38326368	38412729	-	INPP5B	INPP5B	1	0.0410820101	Simul
chr1	38462441	38471187	-	FHL3	FHL3	1	0.669395517	Simul
chr1	38478383	38490497	+	UTP11L	UTP11L	1	0.669395517	Simul
chr1	38509522	38512450	-	POU3F1	POU3F1	1	0.669395517	Simul
chr1	38554902	38555001	+	MIR3659	MIR3659	1	0.669395517	Simul
chr1	38674705	38680439	-	LOC339442	LOC339442	4	0.618878513	Simul
chr1	39303868	39340166	-	RRAGC	RRAGC	3	0.34047106	Simul
chr1	39328161	39347298	-	GJA9-MYCBP	GJA9-MYCBP	2	0.380085136	Simul
chr1	39351478	39407456	-	RHBDL2	RHBDL2	1	0.189703837	Simul
chr1	39547088	39952810	+	MACF1	MACF1	9	0.147371351	Simul
chr1	39875175	39882154	+	KIAA0754	KIAA0754	2	0.138660481	Simul
chr1	40089102	40105348	-	HEYL	HEYL	3	0.543271661	Simul
chr1	40124792	40137710	-	NT5C1A	NT5C1A	3	0.543271661	Simul
chr1	40144644	40157089	-	HPCAL4	HPCAL4	3	0.543271661	Simul
chr1	40223902	40254533	-	BMP8B	BMP8B	3	0.619455926	Simul
chr1	40306705	40349177	-	TRIT1	TRIT1	4	0.438211289	Simul
chr1	40361095	40367687	-	MYCL1	MYCL1	1	0.170934466	Simul
chr1	40506254	40538321	+	CAP1	CAP1	5	0.792642158	Simul
chr1	40538381	40563142	-	PPT1	PPT1	5	0.792642158	Simul
chr1	40627040	40706593	+	RLF	RLF	5	0.731180674	Simul
chr1	40713572	40717365	+	TMCO2	TMCO2	5	0.664915918	Simul
chr1	40723721	40759856	+	ZMPSTE24	ZMPSTE24	6	0.707394466	Simul
chr1	40766162	40783060	-	COL9A2	COL9A2	5	0.636708091	Simul
chr1	40839377	40888998	+	SMAP2	SMAP2	5	0.790009645	Simul
chr1	40915773	40929390	+	ZFP69B	ZFP69B	2	0.797026723	Simul
chr1	40943301	40962015	+	ZFP69	ZFP69	3	0.617993992	Simul
chr1	40974432	40982214	+	EXO5	EXO5	2	0.476685254	Simul
chr1	40997232	41013841	+	ZNF684	ZNF684	2	0.120480474	Simul
chr1	41086351	41131324	-	RIMS3	RIMS3	5	0.199504033	Simul
chr1	41154751	41157933	-	LOC100130557	LOC100130557	3	0.265311993	Simul
chr1	41157241	41237276	+	NFYC	NFYC	7	0.331124265	Simul
chr1	41220026	41220118	+	MIR30E	MIR30E	5	0.374296629	Simul
chr1	41222955	41223044	+	MIR30C1	MIR30C1	5	0.374296629	Simul
chr1	41249683	41306124	+	KCNQ4	KCNQ4	4	0.388143946	Simul
chr1	41445006	41478235	+	CTPS1	CTPS1	5	0.545638814	Simul
chr1	41480261	41509562	+	SLFNL1-AS1	SLFNL1-AS1	6	0.656692976	Simul
chr1	41481268	41487427	-	SLFNL1	SLFNL1	5	0.545638814	Simul
chr1	41492870	41707815	-	SCMH1	SCMH1	9	0.674153066	Simul
chr1	41972035	42501596	-	HIVEP3	HIVEP3	17	0.789093108	Simul
chr1	42619091	42621495	+	GUCA2B	GUCA2B	1	0.736993054	Simul
chr1	42628361	42630395	-	GUCA2A	GUCA2A	1	0.736993054	Simul
chr1	42642209	42801548	-	FOXJ3	FOXJ3	10	0.498384818	Simul
chr1	42846467	42889900	+	RIMKLA	RIMKLA	6	0.073276897	Simul
chr1	42896000	42921938	-	ZMYND12	ZMYND12	2	0.0328162842	Simul
chr1	42922172	42926086	+	PPCS	PPCS	2	0.0328162842	Simul
chr1	42929024	43120335	+	CCDC30	CCDC30	6	0.166925421	Simul
chr1	43124047	43142429	+	PPIH	PPIH	3	0.548422934	Simul
chr1	43148065	43168020	+	YBX1	YBX1	3	0.548422934	Simul
chr1	43198763	43205925	-	CLDN19	CLDN19	4	0.687625286	Simul
chr1	43212005	43232755	-	LEPRE1	LEPRE1	3	0.572074725	Simul
chr1	43232915	43241413	+	C1orf50	C1orf50	3	0.572074725	Simul
chr1	43253660	43263901	+	LOC100129924	LOC100129924	3	0.572074725	Simul
chr1	43272722	43283059	-	CCDC23	CCDC23	3	0.572074725	Simul
chr1	43282775	43310660	+	ERMAP	ERMAP	3	0.572074725	Simul
chr1	43312243	43318146	+	ZNF691	ZNF691	1	0.289205346	Simul
chr1	43391045	43424847	-	SLC2A1	SLC2A1	5	0.555781044	Simul
chr1	43424719	43449029	+	SLC2A1-AS1	SLC2A1-AS1	5	0.555781044	Simul
chr1	43613593	43622067	+	FAM183A	FAM183A	3	0.371640744	Simul
chr1	43629844	43736607	-	EBNA1BP2	EBNA1BP2	6	0.618692748	Simul
chr1	43638000	43720029	+	WDR65	WDR65	6	0.618692748	Simul
chr1	43735664	43739673	+	TMEM125	TMEM125	3	0.693683556	Simul
chr1	43747556	43751288	-	C1orf210	C1orf210	3	0.693683556	Simul
chr1	43766565	43791552	+	TIE1	TIE1	1	0.429187638	Simul
chr1	43803474	43820135	+	MPL	MPL	1	0.429187638	Simul
chr1	43824625	43828873	+	CDC20	CDC20	1	0.429187638	Simul
chr1	43829067	43833745	-	ELOVL1	ELOVL1	1	0.429187638	Simul
chr1	43849578	43855483	-	MED8	MED8	1	0.429187638	Simul
chr1	43855555	43919918	+	SZT2	SZT2	1	0.429187638	Simul
chr1	44171494	44396837	+	ST3GAL3	ST3GAL3	3	0.846726957	Simul
chr1	44398991	44402912	+	ARTN	ARTN	1	0.424743459	Simul
chr1	44412477	44433694	+	IPO13	IPO13	1	0.424743459	Simul
chr1	44435652	44439043	+	DPH2	DPH2	1	0.424743459	Simul
